restaurant_name,rating,average_price,average_delivery_time,south_indian_or_not,north_indian_or_not,fast_food_or_not,street_food,biryani_or_not,bakery_or_not,location,City Tier,State/U.T,Region
LunchBox - Meals and Thalis,4.0,250,29,0,1,0,0,0,0,Palakkad,Tier 3 Cities,Kerala,South India
LunchBox - Meals and Thalis,4.0,350,23,0,1,0,0,0,0,Patiala,Tier 3 Cities,Punjab,North India
LunchBox - Meals and Thalis,4.1,100,21,0,1,0,0,0,0,Amritsar,Tier 2 Cities,Punjab,North India
LunchBox - Meals and Thalis,4.1,100,25,0,1,0,0,0,0,Jamshedpur,Tier 2 Cities,Jharkhand,East India
LunchBox - Meals and Thalis,4.1,100,31,0,1,0,0,0,0,Bhopal,Tier 2 Cities,Madhya Pradesh,Central India
LunchBox - Meals and Thalis,4.1,100,31,0,1,0,0,0,0,Kanpur,Tier 2 Cities,Uttar Pradesh,North India
LunchBox - Meals and Thalis,4.1,100,31,0,1,0,0,0,0,Mangalore,Tier 2 Cities,Karnataka,South India
LunchBox - Meals and Thalis,4.1,100,35,0,1,0,0,0,0,Puducherry,Tier 3 Cities,Puducherry,South India
LunchBox - Meals and Thalis,4.1,150,28,0,1,0,0,0,0,Goa,Tier 3 Cities,Goa,West India
LunchBox - Meals and Thalis,4.1,150,29,0,1,0,0,0,0,Lucknow,Tier 2 Cities,Uttar Pradesh,North India
LunchBox - Meals and Thalis,4.1,150,34,0,1,0,0,0,0,Delhi NCR,Tier 1  Cities,Delhi NCR,North India
LunchBox - Meals and Thalis,4.1,200,23,0,1,0,0,0,0,Guntur,Tier 2 Cities,Andhra Pradesh,South India
LunchBox - Meals and Thalis,4.1,200,27,0,1,0,0,0,0,Trivandrum,Tier 2 Cities,Kerala,South India
LunchBox - Meals and Thalis,4.1,200,34,0,1,0,0,0,0,Hyderabad,Tier 1  Cities,Telangana,South India
LunchBox - Meals and Thalis,4.1,200,36,0,1,0,0,0,0,Kolkata,Tier 1  Cities,West Bengal,East India
LunchBox - Meals and Thalis,4.1,250,25,0,1,0,0,0,0,Udaipur,Tier 2 Cities,Rajasthan,North India
LunchBox - Meals and Thalis,4.1,300,33,0,1,0,0,0,0,Mysore,Tier 2 Cities,Karnataka,South India
LunchBox - Meals and Thalis,4.1,300,35,0,1,0,0,0,0,Ranchi,Tier 2 Cities,Jharkhand,East India
LunchBox - Meals and Thalis,4.1,300,47,0,1,0,0,0,0,Mumbai,Tier 1  Cities,Maharashtra,West India
LunchBox - Meals and Thalis,4.2,100,23,0,1,0,0,0,0,Aligarh,Tier 2 Cities,Uttar Pradesh,North India
LunchBox - Meals and Thalis,4.2,100,31,0,1,0,0,0,0,Bangalore,Tier 1  Cities,Karnataka,South India
LunchBox - Meals and Thalis,4.2,100,35,0,1,0,0,0,0,Raipur,Tier 2 Cities,Chhattisgarh,Central India
LunchBox - Meals and Thalis,4.2,100,40,0,1,0,0,0,0,Trichy,Tier 2 Cities,Tamil Nadu,South India
LunchBox - Meals and Thalis,4.2,150,28,0,1,0,0,0,0,Madurai,Tier 2 Cities,Tamil Nadu,South India
LunchBox - Meals and Thalis,4.2,150,33,0,1,0,0,0,0,Agra,Tier 2 Cities,Uttar Pradesh,North India
LunchBox - Meals and Thalis,4.2,150,34,0,1,0,0,0,0,Indore,Tier 2 Cities,Madhya Pradesh,Central India
LunchBox - Meals and Thalis,4.2,150,50,0,1,0,0,0,0,Dehradun,Tier 2 Cities,Uttarakhand,North India
LunchBox - Meals and Thalis,4.2,200,34,0,1,0,0,0,0,NCR,NCR,NCR,NCR
LunchBox - Meals and Thalis,4.2,250,24,0,1,0,0,0,0,Chandigarh,Tier 2 Cities,Chandigarh,North India
LunchBox - Meals and Thalis,4.2,300,22,0,1,0,0,0,0,Thrissur,Tier 2 Cities,Kerala,South India
LunchBox - Meals and Thalis,4.2,300,23,0,1,1,1,0,0,Pune,Tier 1  Cities,Maharashtra,West India
LunchBox - Meals and Thalis,4.2,300,32,0,1,0,0,0,0,Chennai,Tier 1  Cities,Tamil Nadu,South India
LunchBox - Meals and Thalis,4.3,50,22,0,1,0,0,0,0,Allahabad,Tier 2 Cities,Uttar Pradesh,North India
LunchBox - Meals and Thalis,4.3,150,30,0,1,0,0,0,0,Meerut,Tier 2 Cities,Uttar Pradesh,North India
LunchBox - Meals and Thalis,4.3,150,47,0,1,0,0,0,0,Guwahati,Tier 2 Cities,Assam,East India
LunchBox - Meals and Thalis,4.3,200,28,0,1,0,0,0,0,Jaipur,Tier 2 Cities,Rajasthan,North India
LunchBox - Meals and Thalis,4.3,200,31,0,1,0,0,0,0,Patna,Tier 2 Cities,Bihar,East India
LunchBox - Meals and Thalis,4.3,200,42,0,1,0,0,0,0,Vellore,Tier 3 Cities,Tamil Nadu,South India
LunchBox - Meals and Thalis,4.3,250,29,0,1,0,0,0,0,Kota,Tier 2 Cities,Rajasthan,North India
LunchBox - Meals and Thalis,4.3,250,29,0,1,0,0,0,0,Varanasi,Tier 2 Cities,Uttar Pradesh,North India
Lungi A Cafe From South India,4.3,150,30,1,0,0,0,0,0,Ajmer,Tier 2 Cities,Rajasthan,North India
Luscious Layers,4.2,200,30,0,0,1,0,0,0,Nashik,Tier 2 Cities,Maharashtra,West India
Luscious Paratha,4.4,100,47,0,1,0,0,0,0,Kanpur,Tier 2 Cities,Uttar Pradesh,North India
Luscious Snacks,3.1,200,38,0,0,0,1,0,0,Kanpur,Tier 2 Cities,Uttar Pradesh,North India
Lush House,4.0,100,39,0,0,0,0,0,0,Nagpur,Tier 2 Cities,Maharashtra,West India
Lusty Lettuce,4.2,150,31,0,0,0,0,0,0,Jaipur,Tier 2 Cities,Rajasthan,North India
Luv Bites Bakery,3.7,100,34,0,0,1,0,0,1,Jamshedpur,Tier 2 Cities,Jharkhand,East India
Lux & Bon,4.3,200,36,0,0,0,1,0,0,Moradabad,Tier 2 Cities,Uttar Pradesh,North India
Lux Sky Lounge,3.9,300,37,0,0,0,0,0,0,Bhopal,Tier 2 Cities,Madhya Pradesh,Central India
Luxmi Bakers,4.3,150,40,0,0,0,0,0,1,Gorakhpur,Tier 2 Cities,Uttar Pradesh,North India
LX Caters,3.6,100,37,0,1,1,0,0,0,Moradabad,Tier 2 Cities,Uttar Pradesh,North India
Lyallpur,4.3,300,18,0,0,0,1,0,0,Ludhiana,Tier 2 Cities,Punjab,North India
Lyallpur Sweets,4.3,200,26,0,0,1,1,0,0,Ludhiana,Tier 2 Cities,Punjab,North India
Lyfe By Soul Garden Bistro,3.8,150,48,0,0,1,0,0,0,Chennai,Tier 1  Cities,Tamil Nadu,South India
M & H Bakery By Madhurima,4.3,150,25,0,0,0,0,0,1,Lucknow,Tier 2 Cities,Uttar Pradesh,North India
M B Bakers,4.1,250,15,0,0,0,0,0,1,Kota,Tier 2 Cities,Rajasthan,North India
M Gopinath South Indian Cafe,4.1,150,23,1,0,0,0,0,0,NCR,NCR,NCR,NCR
M I Food Center,4.1,200,36,0,1,0,0,0,0,NCR,NCR,NCR,NCR
M K Annapurna Family Restaurant,3.7,150,35,0,1,0,0,0,0,Patna,Tier 2 Cities,Bihar,East India
M M Kanjikada,3.4,200,32,1,0,0,0,0,0,Palakkad,Tier 3 Cities,Kerala,South India
M M Khan Hotel,3.9,100,35,0,1,0,0,1,0,Jaipur,Tier 2 Cities,Rajasthan,North India
M M Masura,4.5,200,29,0,1,0,0,0,0,Kolhapur,Tier 2 Cities,Maharashtra,West India
M P Hotel,4.0,250,24,1,0,0,0,0,0,Madurai,Tier 2 Cities,Tamil Nadu,South India
M P Restaurant,4.0,150,22,0,1,0,0,1,0,Udaipur,Tier 2 Cities,Rajasthan,North India
M S Bourgeon,3.5,200,15,0,0,1,0,0,0,Kolhapur,Tier 2 Cities,Maharashtra,West India
M Tech Chai Wala,3.5,200,23,0,0,1,1,0,0,Jhansi,Tier 2 Cities,Uttar Pradesh,North India
M. G. Fast Food,4.1,200,31,0,0,1,0,0,0,Jodhpur,Tier 2 Cities,Rajasthan,North India
M.B. Sweet & Restaurant,4.2,100,26,1,0,1,1,0,1,Jaipur,Tier 2 Cities,Rajasthan,North India
M.B. Sweets,4.1,150,23,0,0,0,1,0,0,Jaipur,Tier 2 Cities,Rajasthan,North India
M.F. Chicken Point,3.7,100,17,0,1,1,0,0,0,Allahabad,Tier 2 Cities,Uttar Pradesh,North India
M.G Ambur Biryani & Fast Food Centre,3.9,100,52,0,0,0,0,1,0,Chennai,Tier 1  Cities,Tamil Nadu,South India
M.K Pav Bhaji And South Indian,4.0,150,46,1,0,1,1,0,0,Ahmedabad,Tier 1  Cities,Gujarat,West India
M.K. 1 Veg. & Non Veg. Dhaba,4.2,150,30,0,1,0,0,0,0,Ludhiana,Tier 2 Cities,Punjab,North India
M.M Chinese,3.8,100,40,0,0,0,0,0,0,Mumbai,Tier 1  Cities,Maharashtra,West India
M.M Fast Food Corner,4.1,150,39,0,0,0,0,0,0,Mumbai,Tier 1  Cities,Maharashtra,West India
M.M. Khan Hotel,3.9,50,25,0,1,0,0,1,0,Jaipur,Tier 2 Cities,Rajasthan,North India
M.M. Parotha House,3.7,250,30,0,1,0,1,1,0,Ahmedabad,Tier 1  Cities,Gujarat,West India
M.M. Restaurant,3.8,200,31,1,1,1,0,0,0,Pune,Tier 1  Cities,Maharashtra,West India
M.M.A Kabab and Rolls,3.7,100,47,0,1,0,0,1,0,Bangalore,Tier 1  Cities,Karnataka,South India
M.P Paratha & Omlet,3.8,100,30,0,1,0,1,0,0,Surat,Tier 2 Cities,Gujarat,West India
M.P. Tandoori Chicken 65 & Gravy,4.3,200,33,0,1,0,0,0,0,Surat,Tier 2 Cities,Gujarat,West India
M.S. Fast Food Chat Corner,3.3,200,32,0,0,1,1,0,0,Coimbatore,Tier 2 Cities,Tamil Nadu,South India
M/s Guru Mahima Shudh Shakari Bhojnalay,3.4,50,28,0,1,0,0,0,0,Agra,Tier 2 Cities,Uttar Pradesh,North India
M/S Lady Bake,4.0,150,28,0,0,1,0,0,0,Moradabad,Tier 2 Cities,Uttar Pradesh,North India
M/s Sharma Sweets,3.7,40,41,0,1,1,0,1,0,Darbhanga,Tier 3 Cities,Bihar,East India
M/S. Welcome Foodco,3.3,200,27,0,1,1,1,1,0,Cuttack,Tier 2 Cities,Odisha,East India
M24 Chandni Chowk Ke Mashoor Paranthe,3.4,200,34,0,1,0,0,0,0,Jhansi,Tier 2 Cities,Uttar Pradesh,North India
M2H Shawarma,3.5,250,31,0,1,0,0,0,0,Nashik,Tier 2 Cities,Maharashtra,West India
M2S Cafe & Restaurant,3.3,350,40,0,1,0,0,0,0,Darbhanga,Tier 3 Cities,Bihar,East India
M5 Bakers,4.4,100,75,0,0,0,0,0,1,Chandigarh,Tier 2 Cities,Chandigarh,North India
M5 Buffet,3.4,100,31,0,1,0,0,0,0,Jalandhar,Tier 2 Cities,Punjab,North India
M5 Cafe,4.1,50,43,0,0,1,1,0,0,Jodhpur,Tier 2 Cities,Rajasthan,North India
Ma - Cha!,4.2,150,33,0,0,1,0,0,0,Raipur,Tier 2 Cities,Chhattisgarh,Central India
Ma Annapurna Chat Bhandar,3.7,200,25,0,0,1,1,0,0,Kota,Tier 2 Cities,Rajasthan,North India
Ma Cafe',3.8,150,30,0,0,1,0,0,0,Trivandrum,Tier 2 Cities,Kerala,South India
MA Delicious Food,3.4,300,41,0,0,1,1,0,0,Madurai,Tier 2 Cities,Tamil Nadu,South India
Ma Ma Pizzah,3.8,150,27,0,0,1,0,0,0,Jhansi,Tier 2 Cities,Uttar Pradesh,North India
Maa Ambay Chinese Roll Center,3.4,100,44,0,1,0,0,0,0,Indore,Tier 2 Cities,Madhya Pradesh,Central India
Maa Ambey Bhojnalay,3.8,300,38,1,1,0,0,0,0,Lucknow,Tier 2 Cities,Uttar Pradesh,North India
Maa Ambey Sweets,4.3,200,42,0,0,0,0,0,1,Kanpur,Tier 2 Cities,Uttar Pradesh,North India
Maa Annapurna,4.2,100,41,0,1,0,1,0,0,Kolkata,Tier 1  Cities,West Bengal,East India
Maa Annapurna Bhojnalaya,3.5,150,37,0,1,0,0,0,0,Varanasi,Tier 2 Cities,Uttar Pradesh,North India
Maa Annapurna Bhojnalaya,4.1,150,19,0,1,0,0,0,0,Ranchi,Tier 2 Cities,Jharkhand,East India
Maa Annapurna Food Corner,2.9,250,30,0,1,0,1,0,0,Vadodara,Tier 2 Cities,Gujarat,West India
Maa Annapurna Foods,3.3,300,25,1,0,0,0,0,0,Jamshedpur,Tier 2 Cities,Jharkhand,East India
Maa Annapurna Foods,3.6,150,44,0,1,0,0,0,0,Kanpur,Tier 2 Cities,Uttar Pradesh,North India
Maa Annpurna Restaurant,3.4,150,44,0,1,0,0,0,0,Bhopal,Tier 2 Cities,Madhya Pradesh,Central India
Maa Annpurna Thali,3.6,100,21,0,1,0,0,0,0,Raipur,Tier 2 Cities,Chhattisgarh,Central India
Maa Annpurna Veg Foods,4.0,100,36,0,1,0,0,0,0,Patiala,Tier 3 Cities,Punjab,North India
Maa Anpurna Ki Rasoi,3.5,200,38,0,1,0,0,0,0,Meerut,Tier 2 Cities,Uttar Pradesh,North India
Maa Bhagwati Kitchen,3.5,200,36,1,1,0,0,0,0,Varanasi,Tier 2 Cities,Uttar Pradesh,North India
Maa Bhawani Dal Bati,4.2,100,24,0,0,0,0,0,0,Jodhpur,Tier 2 Cities,Rajasthan,North India
Maa Bhawani Dal Bati Churma,3.8,200,29,0,0,0,0,0,0,Jodhpur,Tier 2 Cities,Rajasthan,North India
Maa Bhawani Dal Bati Churma,4.0,50,34,0,0,0,0,0,0,Jodhpur,Tier 2 Cities,Rajasthan,North India
Maa Bhawani Dal Bati Churma,4.0,100,21,0,0,0,0,0,0,Jodhpur,Tier 2 Cities,Rajasthan,North India
Maa Bhawani Dal Bati Va Special Churma And Restaurant,4.1,250,50,0,1,0,0,0,0,Jaipur,Tier 2 Cities,Rajasthan,North India
Maa Bhawani Restaurant,3.2,150,45,0,1,0,0,0,0,Bhopal,Tier 2 Cities,Madhya Pradesh,Central India
Maa Bhawani Restaurant & Dal Bati Special Churma,4.3,100,34,0,1,0,0,0,0,Jodhpur,Tier 2 Cities,Rajasthan,North India
Maa Bhawani Restaurant Dal Bati Churma,3.5,250,37,0,1,0,0,0,0,Jodhpur,Tier 2 Cities,Rajasthan,North India
Maa Bhojanlay,3.8,150,29,0,1,0,0,0,0,Lucknow,Tier 2 Cities,Uttar Pradesh,North India
Maa Chandrika Canteen,4.0,150,50,0,1,0,0,0,0,Lucknow,Tier 2 Cities,Uttar Pradesh,North India
Maa Chandrika Resturant,3.7,50,46,0,1,0,0,0,0,Lucknow,Tier 2 Cities,Uttar Pradesh,North India
Maa Cold Coco & Fruit Salad,4.5,200,33,0,0,0,0,0,0,Surat,Tier 2 Cities,Gujarat,West India
Maa Dakhineswari Sweets,4.2,150,16,0,0,0,0,0,0,Cuttack,Tier 2 Cities,Odisha,East India
Maa Durga Restaurant,4.0,150,28,0,0,0,0,0,0,Cuttack,Tier 2 Cities,Odisha,East India
Maa Durga Restaurant,4.1,200,35,1,1,1,1,1,0,Lucknow,Tier 2 Cities,Uttar Pradesh,North India
Maa Durga Rupali Chat,4.2,150,22,0,0,0,1,0,0,Bhubaneswar,Tier 2 Cities,Odisha,East India
Maa Durgma Restaurant Estd 1970,3.9,50,25,0,1,0,0,0,0,Lucknow,Tier 2 Cities,Uttar Pradesh,North India
Maa Er Rannaghar,3.5,200,44,0,1,1,0,0,0,Durgapur,Tier 2 Cities,West Bengal,East India
Maa Family Restaurant,3.9,250,25,1,1,0,0,1,0,Warangal,Tier 2 Cities,Telangana,South India
Maa Gaajan Fast Food,4.0,150,27,0,0,1,0,0,0,Jodhpur,Tier 2 Cities,Rajasthan,North India
Maa Gayatri Mishthan Bhandar,4.0,150,38,0,0,0,0,0,0,Lucknow,Tier 2 Cities,Uttar Pradesh,North India
Maa Ka Khana,3.4,200,31,0,1,0,0,0,0,Varanasi,Tier 2 Cities,Uttar Pradesh,North India
Maa Ka Kitchen,4.1,350,30,0,1,0,1,0,0,Vadodara,Tier 2 Cities,Gujarat,West India
Maa Ka Tiffin,3.8,150,38,0,1,0,1,0,0,Vadodara,Tier 2 Cities,Gujarat,West India
Maa Ka Zaika,4.2,200,50,1,1,1,1,0,0,Siliguri,Tier 2 Cities,West Bengal,East India
Maa Kali Bakery and Fast Food,4.3,200,30,0,0,1,0,0,1,Dharamshala,Tier 3 Cities,Himachal Pradesh,North India
Maa Kamakhya Annapurna Kitchen,3.7,250,49,0,0,0,1,0,0,Lucknow,Tier 2 Cities,Uttar Pradesh,North India
Maa Kamakhya Fast Food,4.0,200,26,0,0,1,1,0,0,Guwahati,Tier 2 Cities,Assam,East India
Maa Ki Raasoi,4.0,600,39,0,0,1,1,0,0,Kolkata,Tier 1  Cities,West Bengal,East India
Maa Ki Rasoi,3.6,200,35,0,1,0,0,0,0,Bareilly,Tier 2 Cities,Uttar Pradesh,North India
Maa Ki Rasoi,3.7,100,31,0,1,0,0,0,0,Ranchi,Tier 2 Cities,Jharkhand,East India
Maa Ki Rasoi,3.8,50,65,0,1,1,0,0,0,Dhanbad,Tier 2 Cities,Jharkhand,East India
Maa Ki Rasoi,3.9,100,45,0,1,0,0,0,0,Indore,Tier 2 Cities,Madhya Pradesh,Central India
Maa Ki Rasoi,4.0,200,34,0,0,0,0,0,0,Bareilly,Tier 2 Cities,Uttar Pradesh,North India
Maa Ki Rasoi,4.1,150,46,0,1,1,0,0,0,Gorakhpur,Tier 2 Cities,Uttar Pradesh,North India
Maa Ki Rasoi,4.2,150,33,0,1,0,1,0,0,Amritsar,Tier 2 Cities,Punjab,North India
Maa Ki Rasoi,4.2,150,36,1,1,1,0,1,0,Indore,Tier 2 Cities,Madhya Pradesh,Central India
Maa Ki Rasoi For Traditional Thali,4.5,150,69,0,1,0,0,0,0,Kanpur,Tier 2 Cities,Uttar Pradesh,North India
Maa Ki Sigdi,3.7,100,54,0,1,0,0,1,0,Kolkata,Tier 1  Cities,West Bengal,East India
Maa Ki Thali,3.8,200,38,0,1,0,0,0,0,Indore,Tier 2 Cities,Madhya Pradesh,Central India
Maa Kitchen,3.7,150,45,0,1,0,0,0,0,Kanpur,Tier 2 Cities,Uttar Pradesh,North India
Maa Kitchen,4.0,100,31,0,0,0,1,0,0,Amritsar,Tier 2 Cities,Punjab,North India
Maa Laxmi Desi Swad,4.3,200,31,0,0,0,0,0,1,Asansol,Tier 2 Cities,West Bengal,East India
Maa Mangala Chatt,4.0,200,17,0,0,0,1,0,0,Bhubaneswar,Tier 2 Cities,Odisha,East India
Maa Mangala Lassi & Juice,3.7,100,26,0,0,0,0,0,0,Bhubaneswar,Tier 2 Cities,Odisha,East India
Maa Mangala Special Chat,4.0,100,15,0,0,0,1,0,0,Bhubaneswar,Tier 2 Cities,Odisha,East India
Maa Mathurasini Bhojnalaya,3.9,150,27,0,1,0,0,0,0,Jamshedpur,Tier 2 Cities,Jharkhand,East India
Maa Paratha Center,4.0,50,31,0,1,0,0,0,0,Surat,Tier 2 Cities,Gujarat,West India
Maa Parvati Hotel & Family Restaurant,4.0,250,47,0,1,0,0,1,0,Patna,Tier 2 Cities,Bihar,East India
Maa Parvati Yadav Hotel,3.6,250,23,0,1,0,0,0,0,Allahabad,Tier 2 Cities,Uttar Pradesh,North India
Maa Pitambra Fast Food,4.0,200,34,0,0,1,0,0,0,Firozabad,Tier 2 Cities,Uttar Pradesh,North India
Maa Pitambra Momos,4.2,100,16,0,0,1,0,0,0,Jhansi,Tier 2 Cities,Uttar Pradesh,North India
Maa Santosh Dhaba Family Restaurant,4.2,100,58,0,1,0,0,1,0,Hyderabad,Tier 1  Cities,Telangana,South India
Maa Santosh Family Dhaba,3.9,200,56,0,1,1,0,1,0,Hyderabad,Tier 1  Cities,Telangana,South India
Maa Sarala Special Chat,4.6,100,17,0,0,0,1,0,0,Bhubaneswar,Tier 2 Cities,Odisha,East India
Maa Shanti Mistanna Bhandar,3.9,200,24,0,0,1,0,0,0,Asansol,Tier 2 Cities,West Bengal,East India
Maa Sharda Juice Center,3.5,200,19,0,0,0,0,0,0,Raipur,Tier 2 Cities,Chhattisgarh,Central India
Maa Shitala Sweets,4.1,200,33,0,0,0,1,0,1,Patna,Tier 2 Cities,Bihar,East India
Maa Tara Fast Food Center,3.4,150,54,0,1,0,0,1,0,Kolkata,Tier 1  Cities,West Bengal,East India
Maa Tara Hindu Hotel & Restaurant,3.9,100,31,0,1,0,0,0,0,Durgapur,Tier 2 Cities,West Bengal,East India
Maa Tara Hotel,3.8,100,39,0,0,1,0,0,0,Kolkata,Tier 1  Cities,West Bengal,East India
Maa Tara Hotel,3.9,200,34,0,1,0,0,0,0,Guwahati,Tier 2 Cities,Assam,East India
Maa Tarini Hotel,3.6,250,25,0,1,0,0,1,0,Bhubaneswar,Tier 2 Cities,Odisha,East India
Maa Tarini Prusty Special Rajadhani Mitha Pan Center,4.3,300,29,0,0,0,0,0,0,Bhubaneswar,Tier 2 Cities,Odisha,East India
Maa The Rasoi,3.4,350,43,0,1,1,0,0,0,Allahabad,Tier 2 Cities,Uttar Pradesh,North India
Maa Vaishno Corner,3.5,100,18,0,0,0,1,0,0,Ajmer,Tier 2 Cities,Rajasthan,North India
Maa Vaishno Restaurant,3.9,100,32,0,1,0,0,0,0,Agra,Tier 2 Cities,Uttar Pradesh,North India
Maa Vaishno Sweets Bhandar,4.2,150,32,1,1,1,0,0,0,Kanpur,Tier 2 Cities,Uttar Pradesh,North India
Maa Yashoda Food Court,4.2,150,36,0,1,0,1,0,0,Moradabad,Tier 2 Cities,Uttar Pradesh,North India
Maach O Maach,3.8,100,45,0,0,0,0,0,0,Guwahati,Tier 2 Cities,Assam,East India
Maadhav Rasoi,4.1,150,46,0,1,0,1,0,0,NCR,NCR,NCR,NCR
Maai Restaurant,3.4,200,33,0,1,0,0,1,0,Mumbai,Tier 1  Cities,Maharashtra,West India
Maakhan Bhog,4.0,200,23,0,0,0,1,0,0,Surat,Tier 2 Cities,Gujarat,West India
Maalgaadi By Dhaba Estd 1986 Delhi,3.9,350,30,0,1,0,0,1,0,NCR,NCR,NCR,NCR
Maalgaadi By Dhaba Estd 1986 Delhi,4.2,150,43,0,1,0,0,1,0,Chennai,Tier 1  Cities,Tamil Nadu,South India
Maamashi Kitchen,4.0,100,30,0,1,0,0,0,0,Siliguri,Tier 2 Cities,West Bengal,East India
Maan Kitchen,4.3,250,34,0,1,0,0,1,0,Chandigarh,Tier 2 Cities,Chandigarh,North India
